"frame","sid","panes","vt_dirty","visual_dirty","resize","start_us","build_us","draw_us","present_us","total_us","quads"
"729","0","1","1","0","0","9159.3","47.5","81.5","149.5","9448","2497"
"730","0","1","1","0","0","11141.6","48.8","67.8","156","11420.1","2497"
"731","0","1","1","0","0","11166.9","51.1","76.1","148.5","11448.9","2497"
"732","0","1","1","0","0","11281.4","49.6","66.7","148.4","11550.9","2497"
"733","0","1","1","0","0","10643.4","66.9","131","192.7","11043.4","2497"
"734","0","1","1","0","0","9371","54.4","68.2","147.3","9646.2","2497"
"735","0","1","1","0","0","10884","54.2","72.4","159.1","11176","2497"
"736","0","1","1","0","0","11181.4","59.1","72.3","146.7","11465.1","2497"
"737","0","1","1","0","0","10859.9","49.6","105.2","203.8","11225.2","2497"
"738","0","1","1","0","0","11522.5","48","66.3","208.5","11851.5","2497"
"739","0","1","1","0","0","10279.7","47.4","78.9","188","10602.6","2497"
"740","0","1","1","0","0","9329.4","57.8","160.2","193.8","9747.5","2497"
"741","0","1","1","0","0","9098.9","54.2","188.1","244.9","9593.7","2497"
"742","0","1","1","0","0","9207.1","49.9","85.1","151.6","9500.8","2497"
"743","0","1","1","0","0","8976.2","52.1","67.9","139.4","9241.1","2497"
"744","0","1","1","0","0","10207","52.2","67.7","132.4","10466.7","2497"
"745","0","1","1","0","0","15829.8","86.5","97.3","178.7","16201.6","2497"
"746","0","1","1","0","0","18013.7","63.5","152.6","1770.9","20008.4","2497"
"747","0","1","1","0","0","9178.2","49","80.3","138.1","9452.8","2497"
"748","0","1","1","0","0","10041.7","64.3","67.1","190.2","10368.8","2497"
"749","0","1","1","0","0","11498.8","71.1","69.8","149.2","11795.9","2497"
"750","0","1","1","0","0","10971.7","63.6","123.6","148.4","11312.5","2497"
"751","0","1","1","0","0","13039.1","64.9","63.6","138.2","13311.6","2497"
"752","0","1","1","0","0","14121.5","73.7","67.1","143.4","14411.6","2497"
"753","0","1","1","0","0","17504.6","71.3","185.6","299.1","18068","2497"
"754","0","1","1","0","0","16983","102.2","155","484.3","17732.7","2497"
"755","0","1","1","0","0","20638.1","62.1","77.4","152.4","20936","2497"
"756","0","1","1","0","0","14350.7","60.4","70","143.2","14630.2","2497"
"757","0","1","1","0","0","20204.8","89","10800.6","326.7","31432.5","2497"
"758","0","1","1","0","0","19037.7","77.2","151.7","196.3","19469.7","2497"
"759","0","1","1","0","0","15400.9","57.6","72.3","206.5","15744.3","2497"
"760","0","1","1","0","0","19570.2","70.3","73.2","157.5","19878.4","2497"
"761","0","1","1","0","0","15516.9","75.3","138.2","220.3","15957.7","2497"
"762","0","1","1","0","0","12382.1","55.6","71.7","405.8","12922.9","2497"
"763","0","1","1","0","0","11934.5","57.1","70","122","12189.4","2497"
"764","0","1","1","0","0","15305.3","60.8","78.1","130.8","15580.5","2497"
"765","0","1","1","0","0","15378.5","67.8","221.7","247.7","15922.2","2497"
"766","0","1","1","0","0","14027.5","180.2","96.4","166","14477.5","2497"
"767","0","1","1","0","0","13714.9","109.7","100.8","184.1","14120.2","2497"
"768","0","1","1","0","0","13964.7","98.2","77.4","218.3","14365.8","2497"
"769","0","1","1","0","0","17220.5","56.1","89.5","162.9","17539.3","2497"
"770","0","1","1","0","0","11392.5","92.8","165.8","337.1","11998.6","2497"
"771","0","1","1","0","0","11248.8","53.3","126.7","153.6","11587.3","2497"
"772","0","1","1","0","0","12070.9","58.5","71.7","157.9","12365","2497"
"773","0","1","1","0","0","18011.6","81.5","117.2","232.1","18449.4","2497"
"774","0","1","1","0","0","19469.1","57.1","159","173.8","19866","2497"
"775","0","1","1","0","0","15987.9","63.9","178.5","1573.2","18079","2497"
"776","0","1","1","0","0","21614.4","62.1","138.5","170.1","21990.9","2497"
"777","0","1","1","0","0","15060.7","52.7","67.5","142.7","15329.4","2497"
"778","0","1","1","0","0","19534.8","61","4572.7","348.4","24524.8","2497"
"779","0","1","1","0","0","14995.8","68.7","89.7","172.8","15333.3","2497"
"780","0","1","1","0","0","21198.7","62.9","16262.1","1410.9","38942.7","2497"
"781","0","1","1","0","0","11916.6","56.8","180.1","363.5","12525.4","2497"
"782","0","1","1","0","0","12919.7","60.9","63.9","117.4","13168.2","2497"
"783","0","1","1","0","0","14737.5","73.2","71.5","240.8","15130.6","2497"
"784","0","1","1","0","0","15240.8","54","213.6","307.2","15822.4","2497"
"785","0","1","1","0","0","20898.2","81.2","161.5","195.7","21345.2","2497"
"786","0","1","1","0","0","18166.8","53.4","83.8","263.9","18574.7","2497"
"787","0","1","1","0","0","17897.3","64.6","83.3","308.9","18361.7","2497"
"788","0","1","1","0","0","18051.9","64.6","73.8","170.5","18366.4","2497"
"789","0","1","1","0","0","21355.6","70.1","88.4","178.5","21701","2497"
"790","0","1","1","0","0","19641.3","53.3","194.1","298.1","20194.5","2497"
"791","0","1","1","0","0","10775","55.5","1608.5","191.5","12637.6","2497"
"792","0","1","1","0","0","9262.7","47.9","118.3","145.8","9580.9","2497"
"793","0","1","1","0","0","11239.1","55.5","155.4","275.7","11734.4","2497"
"794","0","1","1","0","0","10354.8","56.2","142.4","131.6","10690.6","2497"
"795","0","1","1","0","0","10838.8","54.3","79.6","151.5","11131.6","2497"
"796","0","1","1","0","0","10980.2","56.4","76.7","163.7","11284.3","2497"
"797","0","1","1","0","0","9219.9","46.6","81.4","170","9525.6","2497"
"798","0","1","1","0","0","9777.7","47.6","85.6","156.4","10075.3","2497"
"799","0","1","1","0","0","9336.5","51.2","82.1","153.6","9630.1","2497"
"800","0","1","1","0","0","12426.9","60.9","92.1","163.3","12748.8","2497"
"801","0","1","1","0","0","13536.3","62.5","65","144.7","13814.6","2497"
"802","0","1","1","0","0","11717.3","92.9","221.5","203","12242.4","2497"
"803","0","1","1","0","0","9335.9","57.9","80.7","151.5","9633.8","2497"
"804","0","1","1","0","0","9251.9","53","82.5","146.3","9541.9","2497"
"805","0","1","1","0","0","10262.9","64.5","158","124.9","10615.8","2497"
"806","0","1","1","0","0","12337.7","63.6","67.3","143.5","12617.5","2497"
"807","0","1","1","0","0","10827.2","66","70.5","148.4","11118.4","2497"
"808","0","1","1","0","0","9745.6","68.2","85.8","150.8","10055.6","2497"
"809","0","1","1","0","0","10739.4","67.9","68.5","154.8","11036.2","2497"
"810","0","1","1","0","0","10859.3","101.7","90.9","169.6","11229.3","2497"
"811","0","1","1","0","0","11300.3","70.5","68","143.9","11588.3","2497"
"812","0","1","1","0","0","10355.4","60.6","78.7","158.9","10659.9","2497"
"813","0","1","1","0","0","10538.3","65","64.2","138.8","10811.8","2497"
"814","0","1","1","0","0","14070","65.1","62.4","135.1","14338","2497"
"815","0","1","1","0","0","21326.1","99.2","100.9","174.7","21709.2","2497"
"816","0","1","1","0","0","16927.8","52.4","137.9","250.6","17375","2497"
"817","0","1","1","0","0","18453.5","53.6","137.8","205.8","18856.3","2497"
"818","0","1","1","0","0","14305.3","66.6","66.3","134.7","14579.2","2497"
"819","0","1","1","0","0","13105.5","47.6","70.7","216.8","13447.5","2497"
"820","0","1","1","0","0","15511.5","50.8","174.8","342.9","16087.1","2497"
"821","0","1","1","0","0","9783.3","42.4","247.6","230.1","10311","2497"
"822","0","1","1","0","0","10274","46.9","71.8","157","10555.2","2497"
"823","0","1","1","0","0","19011.4","96.2","100.9","154.5","19371.5","2497"
"824","0","1","1","0","0","15599","51.6","76.4","175.4","15908.8","2497"
"825","0","1","1","0","0","18197.5","74.3","153.2","231.9","18663.6","2497"
"826","0","1","1","0","0","18891.3","61.8","136.6","153.1","19249.3","2497"
"827","0","1","1","0","0","19118.5","71.5","83.9","303","19584","2497"
"828","0","1","1","0","0","19246.1","57.1","71.3","157.8","19538","2497"
"829","0","1","1","0","0","18561.5","103.3","117","185.8","18975.1","2497"
"830","0","1","1","0","0","19675.1","62.9","76.2","157.5","19978.5","2497"
"831","0","1","1","0","0","15819.8","56.1","400.7","733.6","17017.1","2497"
"832","0","1","1","0","0","26957.5","69.8","145.4","158.9","27337.7","2497"
"833","0","1","1","0","0","11593.5","50.1","142","160.5","11951.6","2497"
"834","0","1","1","0","0","10226","49.2","140.7","182.9","10605.3","2497"
"835","0","1","1","0","0","10163.9","49","182.3","241.4","10644.3","2497"
"836","0","1","1","0","0","9109.8","49","78","146.8","9390.5","2497"
"837","0","1","1","0","0","10911.3","55.2","74.5","158.8","11205.9","2497"
"838","0","1","1","0","0","10199.5","53.7","63.9","136.1","10458.1","2497"
"839","0","1","1","0","0","11946.9","55.4","66","140.1","12214.4","2497"
"840","0","1","1","0","0","12348.6","48.1","82.6","228.4","12715.8","2497"
"841","0","1","1","0","0","9247.5","51.8","73.2","149.5","9529.4","2497"
"842","0","1","1","0","0","9808.3","49.1","81.9","204.9","10151.4","2497"
"843","0","1","1","0","0","11189.7","59.1","181.1","258.4","11694.9","2497"
"844","0","1","1","0","0","10896.3","60.8","77.3","190.5","11232.9","2497"
"845","0","1","1","0","0","10579.7","69.7","172.3","317.5","11146.9","2497"
"846","0","1","1","0","0","11341.9","67.9","83.3","246.1","11747.9","2497"
"847","0","1","1","0","0","18134.1","71","204.7","509.2","18926.8","2497"
"848","0","1","1","0","0","15338.7","68.7","164.5","241.6","15820.5","2497"
"849","0","1","1","0","0","11129","57.5","1468.8","433.2","13095.9","2497"
"850","0","1","1","0","0","9979.3","55.7","89.5","155.8","10287.8","2497"
"851","0","1","1","0","0","15271.3","113.3","77.1","305.9","15775.5","2497"
"852","0","1","1","0","0","18878.2","85.5","167.2","193.3","19331.1","2497"
"853","0","1","1","0","0","18319.2","71.7","76.4","148.7","18623.3","2497"
"854","0","1","1","0","0","13001.6","58.9","5735.9","527.6","19329.8","2497"
"855","0","1","1","0","0","16051.8","88.6","109.1","219.5","16480.3","2497"
"856","0","1","1","0","0","18823.1","63.4","78.7","182.8","19155.9","2497"
"857","0","1","1","0","0","10165.1","47.8","82.8","154.7","10458.3","2497"
"858","0","1","1","0","0","9528.4","47.7","87.3","151.4","9822.4","2497"
"859","0","1","1","0","0","11038.5","65.4","85.2","179.2","11375.4","2497"
"860","0","1","1","0","0","14993.9","52.1","142.1","194.5","15389.3","2497"
"861","0","1","1","0","0","20576.6","101.9","99.2","198.7","20986.2","2497"
"862","0","1","1","0","0","17687.8","87","94.9","248.1","18126.2","2497"
"863","0","1","1","0","0","17378.4","68.9","73.6","160.4","17687.4","2497"
"864","0","1","1","0","0","16929.1","74.6","73.8","262.9","17346.5","2497"
"865","0","1","1","0","0","22483","127.7","196.9","309","23125.2","2497"
"866","0","1","1","0","0","17921.7","52.8","77.3","290.5","18348.8","2497"
"867","0","1","1","0","0","19890.9","110.7","97","191.5","20298.2","2497"
"868","0","1","1","0","0","17420","58.3","80.5","152.3","17717.1","2497"
"869","0","1","1","0","0","20065.3","101.1","103.7","167.4","20445.7","2497"
"870","0","1","1","0","0","16769.1","45.8","182.6","242.9","17247.7","2497"
"871","0","1","1","0","0","8954.8","45","166.5","201.8","9375.5","2497"
"872","0","1","1","0","0","10247.4","50.8","76.9","167.9","10549","2497"
"873","0","1","1","0","0","11027.1","53.6","74.5","147.6","11309","2497"
"874","0","1","1","0","0","12242.9","46.6","88.5","181.3","12567.2","2497"
"875","0","1","1","0","0","9685","53.3","211.1","267.2","10223.6","2497"
"876","0","1","1","0","0","9690.8","48.9","88.4","154.4","9990.5","2497"
"877","0","1","1","0","0","9240.2","54.9","86.4","151","9540.5","2497"
"878","0","1","1","0","0","11837.1","51","72.3","149.9","12116.4","2497"
"879","0","1","1","0","0","9952.2","46.9","69.7","151.4","10225.9","2497"
"880","0","1","1","0","0","10051.9","54.3","99.8","210.8","10424.8","2497"
"881","0","1","1","0","0","10281.9","54.2","72.3","156.2","10571.1","2497"
"882","0","1","1","0","0","12008.8","55.3","75.9","149.9","12296.5","2497"
"883","0","1","1","0","0","12783.2","57.9","69.1","213.4","13130.7","2497"
"884","0","1","1","0","0","12365.9","55.1","76.9","193.1","12697.2","2497"
"885","0","1","1","0","0","11942.7","55.7","65.2","154.3","12223.9","2497"
"886","0","1","1","0","0","14433.3","54.2","128.8","148.1","14770.4","2497"
"887","0","1","1","0","0","13385.1","57.4","72","152.7","13673.6","2497"
"888","0","1","1","0","0","12383.5","56.4","66.1","143.6","12655.8","2497"
"889","0","1","1","0","0","14713.5","52.1","73.1","197.9","15044","2497"
"890","0","1","1","0","0","15724.5","67.5","138.9","164.3","16101.8","2497"
"891","0","1","1","0","0","14097.7","70.7","82.6","268.6","14526.6","2497"
"892","0","1","1","0","0","9688.9","49.6","152.7","199.2","10097.5","2497"
"893","0","1","1","0","0","12921.4","56.8","143","148.5","13274.5","2497"
"894","0","1","1","0","0","10406.2","56.3","65.2","142.9","10675.6","2497"
"895","0","1","1","0","0","9225.6","50.3","194.7","207.4","9686.2","2497"
"896","0","1","1","0","0","8931.3","49.7","189.3","203.5","9380.9","2497"
"897","0","1","1","0","0","8929.9","46.1","136.3","265.9","9385","2497"
"898","0","1","1","0","0","8913.1","46.8","144.8","174.8","9285.7","2497"
"899","0","1","1","0","0","10664.8","55.6","67.2","280.7","11074.3","2497"
"900","0","1","1","0","0","11287.3","51.7","64.7","148.5","11558.2","2497"
"901","0","1","1","0","0","10388.5","54.3","88.3","186.7","10725.2","2497"
"902","0","1","1","0","0","9033.9","48.2","195","186.1","9470.6","2497"
"903","0","1","1","0","0","8953.6","53.5","71.7","143.5","9228.7","2497"
"904","0","1","1","0","0","10426.2","51.9","71.1","147.4","10703.1","2497"
"905","0","1","1","0","0","12158.1","53.9","64.9","132.7","12415.3","2497"
"906","0","1","1","0","0","11132.8","53.6","79.7","246.7","11519.9","2497"
"907","0","1","1","0","0","12181.1","57.7","67.1","162.4","12474.9","2497"
"908","0","1","1","0","0","10936.5","58.9","72.6","162.9","11237.6","2497"
"909","0","1","1","0","0","11022.5","66.1","68.3","127.5","11291.4","2497"
"910","0","1","1","0","0","13505.4","60.5","69.3","155.1","13797.1","2497"
"911","0","1","1","0","0","11365.8","64.4","85.1","187.2","11709.6","2497"
"912","0","1","1","0","0","10942.2","51.7","64.8","129.4","11194.4","2497"
"913","0","1","1","0","0","14945.3","54.7","75.3","171.7","15253.7","2497"
"914","0","1","1","0","0","19055.2","64","75.5","163.6","19365.8","2497"
"915","0","1","1","0","0","15977.6","56.2","68.4","154.9","16263.4","2497"
"916","0","1","1","0","0","20390.2","56.3","168.5","172.6","20794.9","2497"
"917","0","1","1","0","0","16148.3","58.9","162.7","223.8","16599.5","2497"
"918","0","1","1","0","0","18810.2","72.4","168.5","145.9","19205.2","2497"
"919","0","1","1","0","0","9244.8","49.1","174.2","392.3","9867.7","2497"
"920","0","1","1","0","0","9037.1","52.5","68.7","164","9329.1","2497"
"921","0","1","1","0","0","11897.3","56.2","98.8","155.3","12214.9","2497"
"922","0","1","1","0","0","9415.3","50.3","71.7","130.8","9675.1","2497"
"923","0","1","1","0","0","9377.5","56.3","68.2","176.3","9685.6","2497"
"924","0","1","1","0","0","9164.2","50.9","76.8","128.6","9427.7","2497"
"925","0","1","1","0","0","14213.9","61.4","78.6","151.9","14512","2497"
"926","0","1","1","0","0","19265.4","79.8","84.6","158.6","19596.5","2497"
"927","0","1","1","0","0","15750.3","71.3","104","146.2","16079.3","2497"
"928","0","1","1","0","0","19151.6","57.1","67.5","134","19416.8","2497"
"929","0","1","1","0","0","18469.9","73.2","103.8","220","18875.1","2497"
"930","0","1","1","0","0","19024.4","59.1","93.1","1396.8","20582.2","2497"
"931","0","1","1","0","0","20194.5","80.4","126.6","165","20575","2497"
"932","0","1","1","0","0","16578.1","53.7","73.9","194.8","16907.1","2497"
"933","0","1","1","0","0","17286.2","73.9","151.9","196.2","17715.2","2497"
"934","0","1","1","0","0","9643.7","49.5","74.8","136.5","9912.3","2497"
"935","0","1","1","0","0","8934.6","50.8","74.6","163.3","9229.7","2497"
"936","0","1","1","0","0","10861.4","55.2","68.5","212.8","11204.2","2497"
"937","0","1","1","0","0","10285.2","54.7","72.4","198.9","10617.6","2497"
"938","0","1","1","0","0","12914.8","55.2","65.7","144.9","13186.6","2497"
"939","0","1","1","0","0","13382.7","63.2","221.3","280.8","13955.8","2497"
"940","0","1","1","0","0","9421.6","60.9","83.1","125.2","9697.7","2497"
"941","0","1","1","0","0","9313.3","54.2","65","116.7","9556.3","2497"
"942","0","1","1","0","0","12948.1","59","69.3","143.3","13225.7","2497"
"943","0","1","1","0","0","15079.4","66.2","80.9","243.6","15477.7","2497"
"944","0","1","1","0","0","14920.5","56.8","201.5","232.1","15417.2","2497"
"945","0","1","1","0","0","21903.5","80.1","103.7","182.1","22278.2","2497"
"946","0","1","1","0","0","16751.6","55.6","90.7","176.3","17081.7","2497"
"947","0","1","1","0","0","19196.7","78.6","85.6","171.5","19539.9","2497"
"948","0","1","1","0","0","17257.4","60.1","77.1","229.3","17630.6","2497"
"949","0","1","1","0","0","17358.5","69.8","206.6","293.4","17937.1","2497"
"950","0","1","1","0","0","17609.4","58.3","83.8","159","17917.3","2497"
"951","0","1","1","0","0","16706.1","85","250.9","369.5","17419.8","2497"
"952","0","1","1","0","0","17728.2","59.9","91.2","179.3","18066.1","2497"
"953","0","1","1","0","0","20366.1","61.9","173.8","244.4","20853","2497"
"954","0","1","1","0","0","12737.3","49.6","76","152.6","13023.3","2497"
"955","0","1","1","0","0","9732.7","47.7","71.6","150.9","10009.5","2497"
"956","0","1","1","0","0","9335.3","65","76.5","145.4","9629.2","2497"
"957","0","1","1","0","0","12671.4","52.8","66.4","189.2","12986","2497"
"958","0","1","1","0","0","15251.7","62.1","68.3","145.6","15533.7","2497"
"959","0","1","1","0","0","19253","70.4","1004.7","130.7","20465.7","2497"
"960","0","1","1","0","0","18598.1","82.2","78.8","182.9","18949.5","2497"
"961","0","1","1","0","0","14589.1","76.6","71.8","159","14902.9","2497"
"962","0","1","1","0","0","28148.1","128.6","201.6","371.5","28862.8","2497"
"963","0","1","1","0","0","21087.8","62.2","85.3","190.2","21432.8","2497"
"964","0","1","1","0","0","16626.6","72.8","110.3","283.6","17104.7","2497"
"965","0","1","1","0","0","18829.5","73.3","75.4","176.7","19160.9","2497"
"966","0","1","1","0","0","14494.2","55.9","73.4","161","14791.1","2497"
"967","0","1","1","0","0","11699.3","67.9","135.4","166","12074.6","2497"
"968","0","1","1","0","0","12143.5","69.9","71.5","157.6","12448.6","2497"
"969","0","1","1","0","0","12777.9","54.6","131.6","231.3","13203.7","2497"
"970","0","1","1","0","0","9349.8","91.5","197.1","239.2","9884.7","2497"
"971","0","1","1","0","0","9865.2","48.6","79.2","174.2","10174.9","2497"
"972","0","1","1","0","0","13402.8","65","133","157.2","13764.9","2497"
"973","0","1","1","0","0","9694.8","69.7","65.8","151.4","9987.8","2497"
"974","0","1","1","0","0","9314.6","54.4","65.4","193.3","9634.7","2497"
"975","0","1","1","0","0","16823.5","53.6","77.1","141.2","17102.5","2497"
"976","0","1","1","0","0","10785.1","46.5","151.9","1678.8","12671","2497"
"977","0","1","1","0","0","10518","46.4","66.4","149.3","10785.3","2497"
"978","0","1","1","0","0","11438.6","53","68.7","153.2","11719.7","2497"
"979","0","1","1","0","0","10046.5","50.1","71.7","168.1","10342.7","2497"
"980","0","1","1","0","0","10951.6","46.4","165.6","184.8","11355.5","2497"
"981","0","1","1","0","0","8926.1","47","199.3","211","9391","2497"
"982","0","1","1","0","0","11233.1","58","84.6","162.8","11546.2","2497"
"983","0","1","1","0","0","10406.1","52.5","82.2","162","10709.7","2497"
"984","0","1","1","0","0","13149.5","58.8","77.1","171","13463.2","2497"
"985","0","1","1","0","0","10733.8","51.6","68.1","153.5","11013.3","2497"
"986","0","1","1","0","0","15957.2","48.3","192.3","202.6","16407","2497"
"987","0","1","1","0","0","19465.8","89.1","222.6","756.1","20542.5","2497"
"988","0","1","1","0","0","18531.9","59.6","137.6","216.4","18952.3","2497"
"989","0","1","1","0","0","26107.4","75.6","102.3","198.6","26492.3","2497"
"990","0","1","1","0","0","10794.9","63.2","76.7","233.7","11175.4","2497"
"991","0","1","1","0","0","11628.5","54.4","64.1","144","11897.4","2497"
"992","0","1","1","0","0","9436.9","57.6","84","238.8","9823.9","2497"
"993","0","1","1","0","0","9250","52.7","77.3","206.3","9594","2497"
"994","0","1","1","0","0","11301.5","44.5","82.2","170.8","11606.1","2497"
"995","0","1","1","0","0","10264.1","52.6","65.8","140.1","10528.6","2497"
"996","0","1","1","0","0","12834.8","57.6","72.2","203.9","13174.3","2497"
"997","0","1","1","0","0","11093.3","60.8","84.3","357.1","11603.5","2497"
"998","0","1","1","0","0","11234.9","70.3","102.5","263.4","11678.6","2497"
"999","0","1","1","0","0","12512","68.1","75.4","243.3","12905.6","2497"
"1000","0","1","1","0","0","15675.5","71.3","107.3","294.8","16156.7","2497"
"1001","0","1","1","0","0","15823.9","68.3","142.4","2768.7","18809.9","2497"
"1002","0","1","1","0","0","16241.3","69.5","85.5","350.8","16753.8","2497"
"1003","0","1","1","0","0","15225.1","86.8","6889","514.7","22723.5","2497"
"1004","0","1","1","0","0","18678.5","100.9","103","163.8","19054.7","2497"
"1005","0","1","1","0","0","21314.2","66.9","88.4","187.6","21665","2497"
"1006","0","1","1","0","0","16911","76.1","181.8","223.9","17402.8","2497"
"1007","0","1","1","0","0","22834.1","87.6","170.5","192.8","23292.4","2497"
"1008","0","1","1","0","0","19376.8","72.2","1514","375.3","21346.3","2497"
"1009","0","1","1","0","0","13685.4","50.4","71.3","143.7","13957.8","2497"
"1010","0","1","1","0","0","13155.8","65.8","67.3","148.5","13443.8","2497"
"1011","0","1","1","0","0","17231.1","63.8","158.8","391.6","17851.8","2497"
"1012","0","1","1","0","0","16528.6","63.9","111.3","260.1","16970.3","2497"
"1013","0","1","1","0","0","15020.3","52.2","66.6","202.4","15349.3","2497"
"1014","0","1","1","0","0","10552.4","69","69.1","145.3","10841.9","2497"
"1015","0","1","1","0","0","13553.2","81.1","72.6","154.5","13866.8","2497"
"1016","0","1","1","0","0","13092.8","65.1","64.7","168.7","13395.9","2497"
"1017","0","1","1","0","0","15703.5","75.8","72.9","157","16015.3","2497"
"1018","0","1","1","0","0","11020.5","1350.2","149.5","409.9","12938.2","2497"
"1019","0","1","1","0","0","8931.7","3566.7","183.1","176.7","12865.1","2497"
"1020","0","1","1","0","0","8949.5","41.7","118.1","118.4","9234","2497"
"1021","0","1","1","0","0","9107.9","46.2","78.8","1819.5","11059","2497"
"1022","0","1","1","0","0","13861.6","54","65.2","141.5","14126.9","2497"
"1023","0","1","1","0","0","14257.9","143.6","292.1","184.7","14888.2","2497"
"1024","0","1","1","0","0","15001.6","60.7","75","168.7","15311.5","2497"
"1025","0","1","1","0","0","16284.2","68.9","93.2","338.6","16794.1","2497"
"1026","0","1","1","0","0","21488.7","82.2","97.8","176.2","21853.3","2497"
"1027","0","1","1","0","0","17728.2","60.4","135.5","243.1","18173.8","2497"
"1028","0","1","1","0","0","33192.6","61","154.3","229.9","33644.3","2497"
"1029","0","1","1","0","0","9321.6","52.5","93.3","186.9","9662.2","2497"
"1030","0","1","1","0","0","11318.8","44.8","153.4","181","11705.6","2497"
"1031","0","1","1","0","0","10245.3","58.8","67.3","151.8","10529.1","2497"
"1032","0","1","1","0","0","12063.4","53.8","62.7","135.9","12320.1","2497"
"1033","0","1","1","0","0","10950.7","64.2","150.5","177.8","11349.9","2497"
"1034","0","1","1","0","0","9176.4","58.4","69.5","148.1","9459.1","2497"
"1035","0","1","1","0","0","11000.2","51.2","73.6","167.2","11298.3","2497"
"1036","0","1","1","0","0","10818.6","52.2","72.4","161.3","11110.1","2497"
"1037","0","1","1","0","0","10278.5","58.5","67.5","152","10563.1","2497"
"1038","0","1","1","0","0","11624.6","56.2","67.9","148.7","11903.7","2497"
"1039","0","1","1","0","0","10484.4","60.5","71.1","152.2","10773.4","2497"
"1040","0","1","1","0","0","12519.3","47","89.5","167.3","12831.3","2497"
"1041","0","1","1","0","0","11466.7","46","78.8","150.8","11749.8","2497"
"1042","0","1","1","0","0","9139","47","89.2","131.1","9414.2","2497"
"1043","0","1","1","0","0","8942.6","57.4","76.6","217.3","9301.3","2497"
"1044","0","1","1","0","0","9110.9","57.2","66","157","9397.2","2497"
"1045","0","1","1","0","0","12678.2","60.5","79.2","219.5","13045.3","2497"
"1046","0","1","1","0","0","11166.2","56.3","62.4","137.2","11427.3","2497"
"1047","0","1","1","0","0","13782.5","46.3","79.4","170.3","14085.4","2497"
"1048","0","1","1","0","0","16467.3","94.2","119","159.3","16858.9","2497"
"1049","0","1","1","0","0","9552.7","52.2","82.3","157.6","9852.9","2497"
"1050","0","1","1","0","0","10676.7","57.4","68.2","142.8","10951.8","2497"
"1051","0","1","1","0","0","13664.6","52.9","69.4","143","13935.7","2497"
"1052","0","1","1","0","0","15558.7","59","166.4","263.4","16053.3","2497"
"1053","0","1","1","0","0","11655","97.7","1080.6","297.6","13139.7","2497"
"1054","0","1","1","0","0","9834.8","44.1","80.5","156.9","10123.7","2497"
"1055","0","1","1","0","0","16204.7","74.8","81.6","139.1","16508.2","2497"
"1056","0","1","1","0","0","11474.1","50.6","187.1","272.2","11992.3","2497"
"1057","0","1","1","0","0","14602.2","46.4","67.6","121.4","14844.6","2497"
"1058","0","1","1","0","0","9040.9","47.7","83.4","152.5","9332.3","2497"
"1059","0","1","1","0","0","8931.4","46","88.2","182.4","9255","2497"
"1060","0","1","1","0","0","12882.8","51.4","83.9","169.4","13196","2497"
"1061","0","1","1","0","0","8973.2","50.2","77.5","162.3","9270.8","2497"
"1062","0","1","1","0","0","9638.9","51.2","77.2","185.6","9959.9","2497"
"1063","0","1","1","0","0","13241.4","55.6","101.2","199.7","13605.8","2497"
"1064","0","1","1","0","0","10941.7","46.9","80.9","182.3","11259.5","2497"
"1065","0","1","1","0","0","8950.3","48.2","72.2","160.2","9236.9","2497"
"1066","0","1","1","0","0","13620","44.6","80.8","167.5","13920.1","2497"
"1067","0","1","1","0","0","8934.2","47.7","78.8","167.2","9235.1","2497"
"1068","0","1","1","0","0","10196.4","45.6","87.9","154.6","10492.7","2497"
"1069","0","1","1","0","0","13382.6","50.1","87.1","160.4","13688","2497"
"1070","0","1","1","0","0","17368.1","76.1","136.3","262.5","17850.4","2497"
"1071","0","1","1","0","0","9036.8","51.9","86.4","150.1","9333.9","2497"
"1072","0","1","1","0","0","10064.5","66.5","92.9","173.2","10405.8","2497"
"1073","0","1","1","0","0","9508.6","63.6","85.7","188.5","9854.1","2497"
"1074","0","1","1","0","0","9532.1","48","81.4","153.5","9822.5","2497"
"1075","0","1","1","0","0","11184","48.5","72.2","149.2","11460.8","2497"
"1076","0","1","1","0","0","9567.9","51.4","133.1","215.5","9975.2","2497"
"1077","0","1","1","0","0","9155.7","47.6","81.1","147.4","9439.2","2497"
"1078","0","1","1","0","0","9296.4","54.2","76.6","160.2","9594.3","2497"
"1079","0","1","1","0","0","16658.4","55.2","82.1","153.2","16957.6","2497"
"1080","0","1","1","0","0","8936.5","50.3","81.9","173.1","9248.7","2497"
"1081","0","1","1","0","0","13271","59.2","61.6","108.9","13507.4","2497"
"1082","0","1","1","0","0","14515.3","112.1","87.8","185.1","14912.6","2497"
"1083","0","1","1","0","0","12035.6","45.8","71.5","153.2","12313.4","2497"
"1084","0","1","1","0","0","10853.3","51.5","71.1","138.1","11121","2497"
"1085","0","1","1","0","0","10467.4","47.5","105.5","180.1","10807.1","2497"
"1086","0","1","1","0","0","10140.7","50.6","167","243.7","10609.7","2497"
"1087","0","1","1","0","0","9260.8","46.4","78.3","165","9557.6","2497"
"1088","0","1","1","0","0","10027.4","64.1","77","146.6","10323","2497"
"1089","0","1","1","0","0","10906","51.5","73.7","144.4","11183.3","2497"
"1090","0","1","1","0","0","9124.8","47.8","69.9","150.3","9400.5","2497"
